"selec","View","Channel","start","end","sound.files","Begin Path","File Offset (s)","bottom.freq","top.freq","score","class_fixed","class","org.sound.files","selec.file","detection"
49135,"Spectrogram 1",1,130.8499,130.898750701,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",130.8499,14.617176,32.504049,NA,"","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","manual"
49136,"Spectrogram 1",1,131.3204,131.366679612,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",131.3204,14.240611,30.056372,NA,"","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","manual"
49137,"Spectrogram 1",1,132.5211,132.582806149,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",132.5211,17.441419,33.068898,NA,"","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","manual"
7,"Spectrogram 1",1,132.6004,132.6514,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",132.6004,13.3548,42.8226,0.5336593,"call","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","automatic"
49138,"Spectrogram 1",1,132.8399,132.904177239,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",132.8399,15.558591,30.997786,NA,"","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","manual"
45877,"Spectrogram 1",1,134.7738,134.8248,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",134.7738,13.3548,42.8226,0.7855521,"call","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","automatic"
49139,"Spectrogram 1",1,135.2387,135.279837433,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",135.2387,15.370308,25.3493,NA,"","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","manual"
49140,"Spectrogram 1",1,135.4136,135.465021791,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",135.4136,16.311722,34.763444,NA,"","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","manual"
49141,"Spectrogram 1",1,135.5807,135.63469288,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",135.5807,15.746874,32.880615,NA,"","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","manual"
45878,"Spectrogram 1",1,137.4925,137.5435,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",137.4925,13.3548,42.8226,0.7872363,"call","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","automatic"
49142,"Spectrogram 1",1,139.2136,139.272735059,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",139.2136,15.558591,35.516575,NA,"","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","manual"
49143,"Spectrogram 1",1,139.4065,139.457921791,"ch1MPI2020-01-18_10-18-02_0000037.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-18-02_0000037.wav",139.4065,16.123439,30.62122,NA,"","call","ch1MPI2020-01-18_10-18-02_0000037.wav","raven_selection_table_calls.txt","manual"
24918,"Spectrogram 1",1,13.7927,13.8437,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",13.7927,13.3548,42.8226,0.6793905,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24818,"Spectrogram 1",1,39.4407,39.4917,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",39.4407,13.3548,42.8226,0.8691931,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24895,"Spectrogram 1",1,46.3181,46.3691,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",46.3181,13.3548,42.8226,0.7428039,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24817,"Spectrogram 1",1,50.6341,50.6851,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",50.6341,13.3548,42.8226,0.8726877,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24860,"Spectrogram 1",1,54.5008,54.5518,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",54.5008,13.3548,42.8226,0.8069284,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24829,"Spectrogram 1",1,60.0148,60.0658,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",60.0148,13.3548,42.8226,0.8564666,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24812,"Spectrogram 1",1,68.6881,68.7391,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",68.6881,13.3548,42.8226,0.8808852,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24788,"Spectrogram 1",1,68.8581,68.9091,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",68.8581,13.3548,42.8226,0.7378661,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24821,"Spectrogram 1",1,72.9268,72.9778,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",72.9268,13.3548,42.8226,0.8643698,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24834,"Spectrogram 1",1,78.3328,78.3838,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",78.3328,13.3548,42.8226,0.844476,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24816,"Spectrogram 1",1,82.0375,82.0885,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",82.0375,13.3548,42.8226,0.872743,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24878,"Spectrogram 1",1,86.3781,86.4291,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",86.3781,13.3548,42.8226,0.7805269,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24805,"Spectrogram 1",1,91.4242,91.4752,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",91.4242,13.3548,42.8226,0.8922173,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24879,"Spectrogram 1",1,92.9655,93.0165,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",92.9655,13.3548,42.8226,0.77941,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
49144,"Spectrogram 1",1,95.5371,95.578237433,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",95.5371,25.3493,38.905667,NA,"","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","manual"
24864,"Spectrogram 1",1,96.8188,96.8698,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",96.8188,13.3548,42.8226,0.8027331,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24819,"Spectrogram 1",1,102.3948,102.4458,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",102.3948,13.3548,42.8226,0.8670308,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
49145,"Spectrogram 1",1,104.9241,104.975521791,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",104.9241,14.428894,34.763444,NA,"","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","manual"
24851,"Spectrogram 1",1,106.9762,107.0272,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",106.9762,13.3548,42.8226,0.8162325,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24789,"Spectrogram 1",1,107.2888,107.3398,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",107.2888,13.3548,42.8226,0.6182956,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24809,"Spectrogram 1",1,111.3602,111.4112,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",111.3602,13.3548,42.8226,0.8878327,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24832,"Spectrogram 1",1,115.4615,115.5125,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",115.4615,13.3548,42.8226,0.8506669,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24900,"Spectrogram 1",1,116.1009,116.1519,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",116.1009,13.3548,42.8226,0.7229363,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24927,"Spectrogram 1",1,121.2189,121.2699,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",121.2189,13.3548,42.8226,0.6499007,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24823,"Spectrogram 1",1,121.4529,121.5039,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",121.4529,13.3548,42.8226,0.8600205,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24857,"Spectrogram 1",1,126.1122,126.1632,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",126.1122,13.3548,42.8226,0.810695,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24944,"Spectrogram 1",1,126.2995,126.3505,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",126.2995,13.3548,42.8226,0.5270282,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24928,"Spectrogram 1",1,128.9249,128.9759,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",128.9249,13.3548,42.8226,0.6490789,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24856,"Spectrogram 1",1,130.1862,130.2372,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",130.1862,13.3548,42.8226,0.811584,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24905,"Spectrogram 1",1,130.6042,130.6552,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",130.6042,13.3548,42.8226,0.7075209,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24946,"Spectrogram 1",1,131.5762,131.6272,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",131.5762,13.3548,42.8226,0.5141711,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24899,"Spectrogram 1",1,134.3456,134.3966,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",134.3456,13.3548,42.8226,0.7246542,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24882,"Spectrogram 1",1,135.6156,135.6666,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",135.6156,13.3548,42.8226,0.7770774,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24852,"Spectrogram 1",1,138.4802,138.5312,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",138.4802,13.3548,42.8226,0.8161259,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24934,"Spectrogram 1",1,140.1442,140.1952,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",140.1442,13.3548,42.8226,0.6250387,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24926,"Spectrogram 1",1,142.5356,142.5866,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",142.5356,13.3548,42.8226,0.6547863,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24870,"Spectrogram 1",1,145.5522,145.6032,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",145.5522,13.3548,42.8226,0.7895587,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24904,"Spectrogram 1",1,146.2602,146.3112,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",146.2602,13.3548,42.8226,0.7138495,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24933,"Spectrogram 1",1,146.8422,146.8932,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",146.8422,13.3548,42.8226,0.6257773,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24853,"Spectrogram 1",1,147.4182,147.4692,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",147.4182,13.3548,42.8226,0.8145456,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24917,"Spectrogram 1",1,151.1929,151.2439,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",151.1929,13.3548,42.8226,0.6795724,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24932,"Spectrogram 1",1,153.9269,153.9779,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",153.9269,13.3548,42.8226,0.6283898,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24924,"Spectrogram 1",1,154.3769,154.4279,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",154.3769,13.3548,42.8226,0.6641761,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24822,"Spectrogram 1",1,156.0983,156.1493,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",156.0983,13.3548,42.8226,0.862875,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24893,"Spectrogram 1",1,159.5583,159.6093,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",159.5583,13.3548,42.8226,0.7476669,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24943,"Spectrogram 1",1,159.8829,159.9339,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",159.8829,13.3548,42.8226,0.5548874,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24862,"Spectrogram 1",1,161.2636,161.3146,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",161.2636,13.3548,42.8226,0.8056387,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
24942,"Spectrogram 1",1,161.3263,161.3773,"ch1MPI_2020-01-31_10-12-23_0000196.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav",161.3263,13.3548,42.8226,0.5763586,"call","call","ch1MPI_2020-01-31_10-12-23_0000196.wav","raven_selection_table_calls.txt","automatic"
