Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin.Path	File.Offset..s.	selec.file	event	detection	class_fixed	class	score	org.sound.files	check.res	duration	min.n.samples	sample.rate	channels	bits	sound.file.samples	Audio	year	year.audio	tipo.de.video	Experimento	Grupo	Individuo	date	old.selec
327	Spectrogram 1	1	1450.766811111	1450.817811111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	80.966100	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	80.9661	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.591782161731528	ch6MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999995046	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1304
328	Spectrogram 1	1	1455.958155111	1456.009155111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	86.157444	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	86.157444	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.428128394546019	ch2MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999995046	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1305
329	Spectrogram 1	1	1459.086155111	1459.137155111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	89.285444	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	89.285444	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.629996990202793	ch1MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000003998	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1306
330	Spectrogram 1	1	1460.888822111	1460.939822111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	91.088111	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	91.088111	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.459547928337593	ch8MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000003998	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1307
331	Spectrogram 1	1	1464.742167111	1464.793167111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	94.941456	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	94.941456	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.544463325092549	ch4MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000003998	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1308
332	Spectrogram 1	1	1468.641500111	1468.692500111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	98.840789	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	98.840789	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.605484359282595	ch6MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000003998	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1309
333	Spectrogram 1	1	1469.709500111	1469.760500111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	99.908789	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	99.908789	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.454621295593439	ch8MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000003998	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1310
334	Spectrogram 1	1	1472.432833111	1472.483833111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	102.632122	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	102.632122	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.754908147690068	ch6MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000000019	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1311
335	Spectrogram 1	1	1476.032844111	1476.083844111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	106.232133	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	106.232133	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.574115958311519	ch1MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000000019	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1312
336	Spectrogram 1	1	1477.733511111	1477.784511111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	107.932800	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	107.9328	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.467077480170919	ch1MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000000019	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1313
337	Spectrogram 1	1	1479.553511111	1479.604511111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	109.752800	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	109.7528	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.452259007966099	ch8MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000000019	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1314
338	Spectrogram 1	1	1481.061511111	1481.112511111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	111.260800	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	111.2608	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.651136710381109	ch1MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000000019	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1315
339	Spectrogram 1	1	1481.318178111	1481.369178111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	111.517467	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	111.517467	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.663186911960674	ch1MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999990072	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1316
340	Spectrogram 1	1	1485.802855111	1485.853855111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	116.002144	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	116.002144	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.704953443325467	ch8MPI2021-01-09_13-27-28_0000045.wav	OK	0.050999999998993	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1317
341	Spectrogram 1	1	1489.685522111	1489.736522111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	119.884811	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	119.884811	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.554270543274093	ch3MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999990072	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1318
342	Spectrogram 1	1	1497.294867111	1497.345867111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	127.494156	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	127.494156	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.398379837864949	ch1MPI2021-01-09_13-27-28_0000045.wav	OK	0.050999999998993	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1319
343	Spectrogram 1	1	1505.305544111	1505.356544111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	135.504833	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	135.504833	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.440350418157612	ch4MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000000161	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1320
344	Spectrogram 1	1	1507.026878111	1507.077878111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	137.226167	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	137.226167	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.612618199847271	ch4MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999999877	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1321
345	Spectrogram 1	1	1508.258211111	1508.309211111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	138.457500	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	138.4575	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.537636770111089	ch8MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999999877	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1322
346	Spectrogram 1	1	1511.732889111	1511.783889111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	141.932178	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	141.932178	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.763307297030338	ch3MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000000161	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1323
347	Spectrogram 1	1	1513.888889111	1513.939889111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	144.088178	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	144.088178	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.695265812003946	ch1MPI2021-01-09_13-27-28_0000045.wav	OK	0.050999999998993	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1324
348	Spectrogram 1	1	1517.389555111	1517.440555111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	147.588844	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	147.588844	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.50475019822257	ch8MPI2021-01-09_13-27-28_0000045.wav	OK	0.0510000000000161	4590	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1325
349	Spectrogram 1	1	1520.578233111	1520.629233111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	150.777522	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	150.777522	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.539902092331435	ch8MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999999877	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1326
350	Spectrogram 1	1	1527.149567111	1527.200567111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	157.348856	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	157.348856	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.740128410460124	ch3MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999999877	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1327
351	Spectrogram 1	1	1527.688244111	1527.739244111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	157.887533	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	157.887533	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.507923804970109	ch3MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999990214	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1328
352	Spectrogram 1	1	1535.740244111	1535.791244111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	165.939533	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	165.939533	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.495532935699828	ch6MPI2021-01-09_13-27-28_0000045.wav	OK	0.0509999999999877	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1329
353	Spectrogram 1	1	1546.337600111	1546.388600111	ch1MPI2021-01-09_13-27-28_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	176.536889	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-09_13-27-28_0000045.wav	176.536889	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-09_13-27-28_0000045.wav	automatic	call	call	0.572885536195594	ch1MPI2021-01-09_13-27-28_0000045.wav	OK	0.050999999998993	4589	90	1	16	28380365	45	2021	2021-45	experimento	vuelo grupal/sin sonido	MR20	982126058484350|982126052945840|982126057846230|982126057845207|982126058484256|982126052945870	2021-01-09	1330
