"selec","View","Channel","start","end","sound.files","Begin Path","File Offset (s)","score","class","event","audio","video","video_folder","org.sound.files","ovlp.sels","class_fixed","old.selec","selec.file","detection"
296,"Spectrogram 1",1,81.872256,81.9232559999999,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",81.872256,0.5880016,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch2MPI2020-01-23_10-55-35_0000107.wav",17,"call",141,"raven_selection_table_calls_for_videos_2021.txt","automatic"
297,"Spectrogram 1",1,83.974267,84.0252669999999,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",83.974267,0.842664,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",18,"call",18,"raven_selection_table_calls_for_videos_2021.txt","automatic"
298,"Spectrogram 1",1,84.3536,84.4046000000002,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",84.3536,0.8025183,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",19,"call",19,"raven_selection_table_calls_for_videos_2021.txt","automatic"
299,"Spectrogram 1",1,86.323611,86.3746109999999,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",86.323611,0.8116998,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",20,"call",103,"raven_selection_table_calls_for_videos_2021.txt","automatic"
300,"Spectrogram 1",1,87.522956,87.5739559999999,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",87.522956,0.7914046,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",21,"call",63,"raven_selection_table_calls_for_videos_2021.txt","automatic"
301,"Spectrogram 1",1,93.208967,93.2599669999999,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",93.208967,0.7986656,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",22,"call",22,"raven_selection_table_calls_for_videos_2021.txt","automatic"
302,"Spectrogram 1",1,93.482967,93.5339670000002,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",93.482967,0.6916196,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",23,"call",23,"raven_selection_table_calls_for_videos_2021.txt","automatic"
303,"Spectrogram 1",1,96.282311,96.3333110000002,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",96.282311,0.7400626,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",24,"call",67,"raven_selection_table_calls_for_videos_2021.txt","automatic"
304,"Spectrogram 1",1,98.249656,98.3006560000002,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",98.249656,0.797847,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",25,"call",108,"raven_selection_table_calls_for_videos_2021.txt","automatic"
305,"Spectrogram 1",1,99.863656,99.9146559999999,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",99.863656,0.6773984,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch2MPI2020-01-23_10-55-35_0000107.wav",26,"call",150,"raven_selection_table_calls_for_videos_2021.txt","automatic"
306,"Spectrogram 1",1,102.4877,102.5387,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",102.4877,0.6764593,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch2MPI2020-01-23_10-55-35_0000107.wav",27,"call",151,"raven_selection_table_calls_for_videos_2021.txt","automatic"
307,"Spectrogram 1",1,107.6503,107.7013,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",107.6503,0.8190138,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",28,"call",71,"raven_selection_table_calls_for_videos_2021.txt","automatic"
308,"Spectrogram 1",1,108.255,108.306,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",108.255,0.6437136,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",29,"call",112,"raven_selection_table_calls_for_videos_2021.txt","automatic"
309,"Spectrogram 1",1,111.7724,111.8234,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",111.7724,0.840833,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",30,"call",30,"raven_selection_table_calls_for_videos_2021.txt","automatic"
310,"Spectrogram 1",1,115.109,115.16,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",115.109,0.5441034,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",31,"call",114,"raven_selection_table_calls_for_videos_2021.txt","automatic"
311,"Spectrogram 1",1,117.271,117.322,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",117.271,0.7994179,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch2MPI2020-01-23_10-55-35_0000107.wav",32,"call",157,"raven_selection_table_calls_for_videos_2021.txt","automatic"
312,"Spectrogram 1",1,118.2004,118.2514,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",118.2004,0.7124837,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",33,"call",76,"raven_selection_table_calls_for_videos_2021.txt","automatic"
313,"Spectrogram 1",1,121.2017,121.2527,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",121.2017,0.7830779,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",34,"call",117,"raven_selection_table_calls_for_videos_2021.txt","automatic"
314,"Spectrogram 1",1,122.6337,122.6847,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",122.6337,0.7988623,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",35,"call",118,"raven_selection_table_calls_for_videos_2021.txt","automatic"
315,"Spectrogram 1",1,123.2604,123.3114,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",123.2604,0.7515394,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",36,"call",119,"raven_selection_table_calls_for_videos_2021.txt","automatic"
316,"Spectrogram 1",1,125.8657,125.9167,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",125.8657,0.7317158,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",37,"call",37,"raven_selection_table_calls_for_videos_2021.txt","automatic"
317,"Spectrogram 1",1,127.0684,127.1194,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",127.0684,0.8514605,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",38,"call",121,"raven_selection_table_calls_for_videos_2021.txt","automatic"
318,"Spectrogram 1",1,129.2777,129.3287,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",129.2777,0.712443,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",39,"call",122,"raven_selection_table_calls_for_videos_2021.txt","automatic"
319,"Spectrogram 1",1,129.5251,129.5761,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",129.5251,0.7577895,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",40,"call",40,"raven_selection_table_calls_for_videos_2021.txt","automatic"
320,"Spectrogram 1",1,130.3218,130.3728,"ch1MPI2020-01-23_10-55-35_0000107.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav",130.3218,0.7857158,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",41,"call",41,"raven_selection_table_calls_for_videos_2021.txt","automatic"
478,"Spectrogram 1",1,0.490378,0.490378,"ch1MPI2020-01-23_11-03-09_0000108.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav",0.490378,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"clap",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
434,"Spectrogram 1",1,10.490733,10.5311311620002,"ch1MPI2020-01-23_11-03-09_0000108.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav",10.490733,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
435,"Spectrogram 1",1,21.310478,21.3397318420001,"ch1MPI2020-01-23_11-03-09_0000108.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav",21.310478,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
321,"Spectrogram 1",1,26.4648,26.5157999999999,"ch1MPI2020-01-23_11-03-09_0000108.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav",26.4648,0.7808777,"call","MPI2020-01-23_11-03-09_0000108.wav",108,106,"T106_GM20_2021","ch3MPI2020-01-23_11-03-09_0000108.wav",1,"call",6,"raven_selection_table_calls_for_videos_2021.txt","automatic"
436,"Spectrogram 1",1,29.487622,29.5391644830001,"ch1MPI2020-01-23_11-03-09_0000108.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav",29.487622,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
437,"Spectrogram 1",1,32.188722,32.2346923230001,"ch1MPI2020-01-23_11-03-09_0000108.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav",32.188722,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
438,"Spectrogram 1",1,38.412822,38.446254962,"ch1MPI2020-01-23_11-03-09_0000108.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav",38.412822,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
439,"Spectrogram 1",1,41.835522,41.8787062429998,"ch1MPI2020-01-23_11-03-09_0000108.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav",41.835522,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
440,"Spectrogram 1",1,47.048278,47.088676163,"ch1MPI2020-01-23_11-03-09_0000108.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav",47.048278,NA,"call","",NA,NA,"","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
