Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	score	class	event	audio	video	video_folder	org.sound.files	ovlp.sels	class_fixed	old.selec
324	Spectrogram 1	1	1545.960733222	1546.011733222	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	55.737611	0.8334417	call	MPI2020-01-23_11-03-09_0000108.wav	108	106	T106_GM20_2021	ch1MPI2020-01-23_11-03-09_0000108.wav	NA	call	2
322	Spectrogram 1	1	1553.944778222	1553.995778222	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	63.721656	0.8613539	call	MPI2020-01-23_11-03-09_0000108.wav	108	106	T106_GM20_2021	ch1MPI2020-01-23_11-03-09_0000108.wav	NA	call	3
442	Spectrogram 1	1	1560.358255222	1560.416762906	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	70.135133										
441	Spectrogram 1	1	1560.604822222	1560.642434305	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	70.381700										
323	Spectrogram 1	1	1562.872144222	1562.923144222	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	72.649022	0.857701	call	MPI2020-01-23_11-03-09_0000108.wav	108	106	T106_GM20_2021	ch1MPI2020-01-23_11-03-09_0000108.wav	NA	call	4
443	Spectrogram 1	1	1572.484678222	1572.526469425	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	82.261556										
444	Spectrogram 1	1	1578.076333222	1578.130661785	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	87.853211										
445	Spectrogram 1	1	1580.034955222	1580.094855945	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	89.811833										
446	Spectrogram 1	1	1582.921333222	1582.965910505	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	92.698211										
447	Spectrogram 1	1	1587.367911222	1587.426418906	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	97.144789										
448	Spectrogram 1	1	1594.830433222	1594.887547866	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	104.607311										
449	Spectrogram 1	1	1597.950844222	1598.005172785	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	107.727722										
450	Spectrogram 1	1	1609.745711222	1609.798646745	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	119.522589										
451	Spectrogram 1	1	1610.946511222	1610.993874585	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	120.723389										
326	Spectrogram 1	1	1611.569722222	1611.620722222	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	121.346600	0.6270702	call	MPI2020-01-23_11-03-09_0000108.wav	108	106	T106_GM20_2021	ch3MPI2020-01-23_11-03-09_0000108.wav	NA	call	7
473	Spectrogram 1	1	1625.018300111	1625.018300111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	1.462189									clap	
327	Spectrogram 1	1	1646.208233111	1646.259233111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	22.652122	0.4890987	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	1	call	129
328	Spectrogram 1	1	1650.614922111	1650.665922111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	27.058811	0.4977911	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	2	call	2
329	Spectrogram 1	1	1654.320278111	1654.371278111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	30.764167	0.7085309	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	3	call	131
330	Spectrogram 1	1	1658.774967111	1658.825967111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	35.218856	0.7232882	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	4	call	4
331	Spectrogram 1	1	1662.260989111	1662.311989111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	38.704878	0.5105392	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	5	call	87
332	Spectrogram 1	1	1666.706344111	1666.757344111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	43.150233	0.5595439	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	6	call	6
333	Spectrogram 1	1	1667.422355111	1667.473355111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	43.866244	0.6288306	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	7	call	90
334	Spectrogram 1	1	1668.002355111	1668.053355111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	44.446244	0.7133011	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	8	call	8
335	Spectrogram 1	1	1670.349033111	1670.400033111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	46.792922	0.7390185	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	9	call	9
336	Spectrogram 1	1	1673.675055111	1673.726055111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	50.118944	0.6619237	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	10	call	10
337	Spectrogram 1	1	1678.525067111	1678.576067111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	54.968956	0.5752974	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	11	call	140
338	Spectrogram 1	1	1684.706444111	1684.757444111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	61.150333	0.690905	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	12	call	96
339	Spectrogram 1	1	1686.923789111	1686.974789111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	63.367678	0.8398315	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	13	call	13
340	Spectrogram 1	1	1688.651800111	1688.702800111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	65.095689	0.6669727	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	14	call	143
341	Spectrogram 1	1	1689.861144111	1689.912144111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	66.305033	0.7602705	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	15	call	144
342	Spectrogram 1	1	1695.469167111	1695.520167111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	71.913056	0.6532357	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	16	call	17
343	Spectrogram 1	1	1697.761844111	1697.812844111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	74.205733	0.7209966	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	17	call	18
344	Spectrogram 1	1	1697.908511111	1697.959511111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	74.352400	0.5266055	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	18	call	147
345	Spectrogram 1	1	1703.186544111	1703.237544111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	79.630433	0.6721125	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	19	call	104
346	Spectrogram 1	1	1703.425211111	1703.476211111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	79.869100	0.773071	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	20	call	150
347	Spectrogram 1	1	1707.879900111	1707.930900111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	84.323789	0.5867048	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	21	call	22
348	Spectrogram 1	1	1708.813244111	1708.864244111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	85.257133	0.6443724	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	22	call	107
349	Spectrogram 1	1	1710.704578111	1710.755578111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	87.148467	0.7020717	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	23	call	24
350	Spectrogram 1	1	1711.243255111	1711.294255111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	87.687144	0.5421813	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch2MPI2020-01-23_11-32-03_0000110.wav	24	call	66
351	Spectrogram 1	1	1714.607944111	1714.658944111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	91.051833	0.6857625	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	25	call	110
352	Spectrogram 1	1	1719.018633111	1719.069633111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	95.462522	0.6384052	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch2MPI2020-01-23_11-32-03_0000110.wav	26	call	68
353	Spectrogram 1	1	1720.121300111	1720.172300111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	96.565189	0.6782261	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	27	call	112
354	Spectrogram 1	1	1724.926011111	1724.977011111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	101.369900	0.6914133	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	28	call	158
355	Spectrogram 1	1	1725.549311111	1725.600311111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	101.993200	0.6104681	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	29	call	159
356	Spectrogram 1	1	1728.390011111	1728.441011111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	104.833900	0.6288907	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	30	call	30
357	Spectrogram 1	1	1732.121411111	1732.172411111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	108.565300	0.6828731	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	31	call	160
358	Spectrogram 1	1	1732.250011111	1732.301011111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	108.693900	0.7530459	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	32	call	32
452	Spectrogram 1	1	1732.689855111	1732.733039354	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	109.133744										
359	Spectrogram 1	1	1734.724711111	1734.775711111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	111.168600	0.5919892	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	33	call	162
360	Spectrogram 1	1	1737.286011111	1737.337011111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	113.729900	0.5670868	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	34	call	117
361	Spectrogram 1	1	1739.399411111	1739.450411111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	115.843300	0.6389019	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	35	call	118
362	Spectrogram 1	1	1739.474111111	1739.525111111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	115.918000	0.6144761	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	36	call	119
363	Spectrogram 1	1	1740.156711111	1740.207711111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	116.600600	0.7785318	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch2MPI2020-01-23_11-32-03_0000110.wav	37	call	77
364	Spectrogram 1	1	1741.618111111	1741.669111111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	118.062000	0.6815622	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch2MPI2020-01-23_11-32-03_0000110.wav	38	call	78
365	Spectrogram 1	1	1744.967411111	1745.018411111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	121.411300	0.6608277	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	39	call	123
366	Spectrogram 1	1	1745.682111111	1745.733111111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	122.126000	0.7297916	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch1MPI2020-01-23_11-32-03_0000110.wav	40	call	40
367	Spectrogram 1	1	1745.867411111	1745.918411111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	122.311300	0.7014834	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch3MPI2020-01-23_11-32-03_0000110.wav	41	call	125
368	Spectrogram 1	1	1746.385411111	1746.436411111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	122.829300	0.7150457	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch2MPI2020-01-23_11-32-03_0000110.wav	42	call	82
369	Spectrogram 1	1	1750.836811111	1750.887811111	ch1MPI2020-01-23_11-32-03_0000110.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-32-03_0000110.wav	127.280700	0.6388945	call	MPI2020-01-23_11-32-03_0000110.wav	110	111	T111_G6yOtro_2020	ch4MPI2020-01-23_11-32-03_0000110.wav	43	call	171
474	Spectrogram 1	1	1754.542733778	1754.542733778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	1.520256									clap	
370	Spectrogram 1	1	1772.540610778	1772.591610778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	19.518133	0.668763	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	1	call	1
371	Spectrogram 1	1	1775.631955778	1775.682955778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	22.609478	0.7903308	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	2	call	2
372	Spectrogram 1	1	1785.592021778	1785.643021778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	32.569544	0.6828416	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	3	call	3
373	Spectrogram 1	1	1787.084699778	1787.135699778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	34.062222	0.7572865	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch2MPI2020-01-25_10-29-50_0000146.wav	4	call	37
374	Spectrogram 1	1	1795.490088778	1795.541088778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	42.467611	0.8048231	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch4MPI2020-01-25_10-29-50_0000146.wav	5	call	102
375	Spectrogram 1	1	1798.318110778	1798.369110778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	45.295633	0.7079661	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch4MPI2020-01-25_10-29-50_0000146.wav	6	call	103
376	Spectrogram 1	1	1800.615455778	1800.666455778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	47.592978	0.7042384	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	7	call	7
377	Spectrogram 1	1	1805.125488778	1805.176488778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	52.103011	0.5413218	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	8	call	8
378	Spectrogram 1	1	1805.879488778	1805.930488778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	52.857011	0.7536604	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch2MPI2020-01-25_10-29-50_0000146.wav	9	call	42
379	Spectrogram 1	1	1811.533533778	1811.584533778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	58.511056	0.8147636	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	10	call	11
380	Spectrogram 1	1	1814.525544778	1814.576544778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	61.503067	0.5740948	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	11	call	12
