"Día","Hora","Audio","Video","tipo de video","Grupo","Individuo","Experimento","Color","Tiempo de vuelo","Anotaciones","Video camara 1","Video camara 3","Video camara 5","Video camara respaldo","year","year.audio"
2020-01-19,0.08125,"53","59","experimento","22","982126051278501","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp59_cam1_2020-1-19","UCR-MPI_exp59_cam3_2020-1-19","UCR-MPI_exp59_cam5_2020-1-19",NA,"2020","2020-53"
2020-01-19,0.0854166666666667,"54","61","experimento","22","982126052945887","vuelo solo","no aplica","0.0833333333333333","video 60 error tecnico","UCR-MPI_exp61_cam1_2020-1-19","UCR-MPI_exp61_cam3_2020-1-19","UCR-MPI_exp61_cam5_2020-1-19",NA,"2020","2020-54"
2020-01-19,0.0708333333333333,"52","58","experimento","22","982126052945893","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp58_cam1_2020-1-19","UCR-MPI_exp58_cam3_2020-1-19","UCR-MPI_exp58_cam5_2020-1-19",NA,"2020","2020-52"
2020-01-19,0.0916666666666667,"55","62","experimento","22","982126058484282","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp62_cam1_2020-1-19","UCR-MPI_exp62_cam3_2020-1-19","UCR-MPI_exp62_cam5_2020-1-19",NA,"2020","2020-55"
2020-01-20,0.386805555555556,"59","67","experimento","6","900200000279818","vuelo grupal/enmascarando busqueda","rosado","0.0972222222222222",NA,"UCR-MPI_exp67_cam1_2020-1-20","UCR-MPI_exp67_cam3_2020-1-20","UCR-MPI_exp67_cam5_2020-1-20",NA,"2020","2020-59"
2020-01-20,0.386805555555556,"59","67","experimento","6","982126051278521","vuelo grupal/enmascarando busqueda","verde","0.0972222222222222",NA,"UCR-MPI_exp67_cam1_2020-1-20","UCR-MPI_exp67_cam3_2020-1-20","UCR-MPI_exp67_cam5_2020-1-20",NA,"2020","2020-59"
2020-01-20,0.386805555555556,"59","67","experimento","6","982126058484263","vuelo grupal/enmascarando busqueda","sin pintar","0.0972222222222222",NA,"UCR-MPI_exp67_cam1_2020-1-20","UCR-MPI_exp67_cam3_2020-1-20","UCR-MPI_exp67_cam5_2020-1-20",NA,"2020","2020-59"
2020-01-20,0.386805555555556,"59","67","experimento","6","982126058484300","vuelo grupal/enmascarando busqueda","anaranjado","0.0972222222222222",NA,"UCR-MPI_exp67_cam1_2020-1-20","UCR-MPI_exp67_cam3_2020-1-20","UCR-MPI_exp67_cam5_2020-1-20",NA,"2020","2020-59"
2020-01-20,0.386805555555556,"59","67","experimento","6","982126058484349","vuelo grupal/enmascarando busqueda","amarillo","0.0972222222222222","la hoja (refugio) se removio luego de empezar experimento","UCR-MPI_exp67_cam1_2020-1-20","UCR-MPI_exp67_cam3_2020-1-20","UCR-MPI_exp67_cam5_2020-1-20",NA,"2020","2020-59"
2020-01-20,0.381944444444444,"58","66","experimento","6","900200000279818","vuelo grupal/sin sonido","rosado","0.0833333333333333",NA,"UCR-MPI_exp66_cam1_2020-1-20","UCR-MPI_exp66_cam3_2020-1-20","UCR-MPI_exp66_cam5_2020-1-20",NA,"2020","2020-58"
2020-01-20,0.381944444444444,"58","66","experimento","6","982126051278521","vuelo grupal/sin sonido","verde","0.0833333333333333",NA,"UCR-MPI_exp66_cam1_2020-1-20","UCR-MPI_exp66_cam3_2020-1-20","UCR-MPI_exp66_cam5_2020-1-20",NA,"2020","2020-58"
2020-01-20,0.381944444444444,"58","66","experimento","6","982126058484263","vuelo grupal/sin sonido","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp66_cam1_2020-1-20","UCR-MPI_exp66_cam3_2020-1-20","UCR-MPI_exp66_cam5_2020-1-20",NA,"2020","2020-58"
2020-01-20,0.381944444444444,"58","66","experimento","6","982126058484300","vuelo grupal/sin sonido","anaranjado","0.0833333333333333",NA,"UCR-MPI_exp66_cam1_2020-1-20","UCR-MPI_exp66_cam3_2020-1-20","UCR-MPI_exp66_cam5_2020-1-20",NA,"2020","2020-58"
2020-01-20,0.381944444444444,"58","66","experimento","6","982126058484349","vuelo grupal/sin sonido","amarillo","0.0833333333333333",NA,"UCR-MPI_exp66_cam1_2020-1-20","UCR-MPI_exp66_cam3_2020-1-20","UCR-MPI_exp66_cam5_2020-1-20",NA,"2020","2020-58"
2020-01-20,0.524305555555556,"82","83.5","experimento","6","900200000279818","vuelo solo","no aplica","0.0833333333333333","sin video , se descargaron las camaras",NA,NA,NA,NA,"2020","2020-82"
2020-01-20,0.513194444444444,"77","83.5","experimento","6","982126051278521","vuelo solo","no aplica","0.0972222222222222","sin video , se descargaron las camaras, se grabo en 3 tracks (77,78, 79) que se unieron  luego en 77",NA,NA,NA,NA,"2020","2020-77"
2020-01-20,0.506944444444444,"76","83.5","experimento","6","982126058484263","vuelo solo","no aplica","0.0833333333333333","sin video , se descargaron las camaras",NA,NA,NA,NA,"2020","2020-76"
2020-01-20,0.516666666666667,"80","83.5","experimento","6","982126058484300","vuelo solo","no aplica","0.100694444444444","sin video , se descargaron las camaras",NA,NA,NA,NA,"2020","2020-80"
2020-01-20,0.520138888888889,"81","83.5","experimento","6","982126058484349","vuelo solo","no aplica","0.0833333333333333","sin video , se descargaron las camaras",NA,NA,NA,NA,"2020","2020-81"
2020-01-20,0.499305555555555,"75","83","experimento","13","900200000279470","vuelo grupal/enmascarando busqueda","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp83_cam1_2020-1-20","UCR-MPI_exp83_cam3_2020-1-20","UCR-MPI_exp83_cam5_2020-1-20",NA,"2020","2020-75"
2020-01-20,0.499305555555555,"75","83","experimento","13","900200000279472","vuelo grupal/enmascarando busqueda","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp83_cam1_2020-1-20","UCR-MPI_exp83_cam3_2020-1-20","UCR-MPI_exp83_cam5_2020-1-20",NA,"2020","2020-75"
2020-01-20,0.499305555555555,"75","83","experimento","13","900200000279506","vuelo grupal/enmascarando busqueda","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp83_cam1_2020-1-20","UCR-MPI_exp83_cam3_2020-1-20","UCR-MPI_exp83_cam5_2020-1-20",NA,"2020","2020-75"
2020-01-20,0.499305555555555,"75","83","experimento","13","900200000279517","vuelo grupal/enmascarando busqueda","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp83_cam1_2020-1-20","UCR-MPI_exp83_cam3_2020-1-20","UCR-MPI_exp83_cam5_2020-1-20",NA,"2020","2020-75"
2020-01-20,0.499305555555555,"75","83","experimento","13","900200000279779","vuelo grupal/enmascarando busqueda","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp83_cam1_2020-1-20","UCR-MPI_exp83_cam3_2020-1-20","UCR-MPI_exp83_cam5_2020-1-20",NA,"2020","2020-75"
2020-01-20,0.499305555555555,"75","83","experimento","13","982126051278470","vuelo grupal/enmascarando busqueda","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp83_cam1_2020-1-20","UCR-MPI_exp83_cam3_2020-1-20","UCR-MPI_exp83_cam5_2020-1-20",NA,"2020","2020-75"
2020-01-20,0.499305555555555,"75","83","experimento","13","982126051278494","vuelo grupal/enmascarando busqueda","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp83_cam1_2020-1-20","UCR-MPI_exp83_cam3_2020-1-20","UCR-MPI_exp83_cam5_2020-1-20",NA,"2020","2020-75"
2020-01-20,0.499305555555555,"75","83","experimento","13","982126057845067","vuelo grupal/enmascarando busqueda","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp83_cam1_2020-1-20","UCR-MPI_exp83_cam3_2020-1-20","UCR-MPI_exp83_cam5_2020-1-20",NA,"2020","2020-75"
2020-01-20,0.499305555555555,"75","83","experimento","13","982126058484335","vuelo grupal/enmascarando busqueda","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp83_cam1_2020-1-20","UCR-MPI_exp83_cam3_2020-1-20","UCR-MPI_exp83_cam5_2020-1-20",NA,"2020","2020-75"
2020-01-20,0.490972222222222,"74","82","experimento","13","900200000279470","vuelo grupal/sin sonido","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp82_cam1_2020-1-20","UCR-MPI_exp82_cam3_2020-1-20","UCR-MPI_exp82_cam5_2020-1-20",NA,"2020","2020-74"
2020-01-20,0.490972222222222,"74","82","experimento","13","900200000279472","vuelo grupal/sin sonido","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp82_cam1_2020-1-20","UCR-MPI_exp82_cam3_2020-1-20","UCR-MPI_exp82_cam5_2020-1-20",NA,"2020","2020-74"
2020-01-20,0.490972222222222,"74","82","experimento","13","900200000279506","vuelo grupal/sin sonido","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp82_cam1_2020-1-20","UCR-MPI_exp82_cam3_2020-1-20","UCR-MPI_exp82_cam5_2020-1-20",NA,"2020","2020-74"
2020-01-20,0.490972222222222,"74","82","experimento","13","900200000279517","vuelo grupal/sin sonido","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp82_cam1_2020-1-20","UCR-MPI_exp82_cam3_2020-1-20","UCR-MPI_exp82_cam5_2020-1-20",NA,"2020","2020-74"
2020-01-20,0.490972222222222,"74","82","experimento","13","900200000279779","vuelo grupal/sin sonido","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp82_cam1_2020-1-20","UCR-MPI_exp82_cam3_2020-1-20","UCR-MPI_exp82_cam5_2020-1-20",NA,"2020","2020-74"
2020-01-20,0.490972222222222,"74","82","experimento","13","982126051278470","vuelo grupal/sin sonido","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp82_cam1_2020-1-20","UCR-MPI_exp82_cam3_2020-1-20","UCR-MPI_exp82_cam5_2020-1-20",NA,"2020","2020-74"
2020-01-20,0.490972222222222,"74","82","experimento","13","982126051278494","vuelo grupal/sin sonido","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp82_cam1_2020-1-20","UCR-MPI_exp82_cam3_2020-1-20","UCR-MPI_exp82_cam5_2020-1-20",NA,"2020","2020-74"
2020-01-20,0.490972222222222,"74","82","experimento","13","982126057845067","vuelo grupal/sin sonido","sin pintar","0.0833333333333333",NA,"UCR-MPI_exp82_cam1_2020-1-20","UCR-MPI_exp82_cam3_2020-1-20","UCR-MPI_exp82_cam5_2020-1-20",NA,"2020","2020-74"
2020-01-20,0.490972222222222,"74","82","experimento","13","982126058484335","vuelo grupal/sin sonido","sin pintar","0.0833333333333333","no se pintaron porque eran muchos","UCR-MPI_exp82_cam1_2020-1-20","UCR-MPI_exp82_cam3_2020-1-20","UCR-MPI_exp82_cam5_2020-1-20",NA,"2020","2020-74"
2020-01-20,0.446527777777778,"69","77","experimento","13","900200000279470","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp77_cam1_2020-1-20","UCR-MPI_exp77_cam3_2020-1-20","UCR-MPI_exp77_cam5_2020-1-20",NA,"2020","2020-69"
2020-01-20,0.425694444444444,"66","74","experimento","13","900200000279472","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp74_cam1_2020-1-20","UCR-MPI_exp74_cam3_2020-1-20","UCR-MPI_exp74_cam5_2020-1-20",NA,"2020","2020-66"
2020-01-20,0.422222222222222,"65","73","experimento","13","900200000279506","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp73_cam1_2020-1-20","UCR-MPI_exp73_cam3_2020-1-20","UCR-MPI_exp73_cam5_2020-1-20",NA,"2020","2020-65"
2020-01-20,0.429166666666667,"67","75","experimento","13","900200000279517","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp75_cam1_2020-1-20","UCR-MPI_exp75_cam3_2020-1-20","UCR-MPI_exp75_cam5_2020-1-20",NA,"2020","2020-67"
2020-01-20,0.433333333333333,"68","76","experimento","13","900200000279779","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp76_cam1_2020-1-20","UCR-MPI_exp76_cam3_2020-1-20","UCR-MPI_exp76_cam5_2020-1-20",NA,"2020","2020-68"
2020-01-20,0.416666666666667,"64","72","experimento","13","982126051278470","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp72_cam1_2020-1-20","UCR-MPI_exp72_cam3_2020-1-20","UCR-MPI_exp72_cam5_2020-1-20",NA,"2020","2020-64"
2020-01-20,0.454166666666667,"70","78","experimento","13","982126051278494","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp78_cam1_2020-1-20","UCR-MPI_exp78_cam3_2020-1-20","UCR-MPI_exp78_cam5_2020-1-20",NA,"2020","2020-70"
2020-01-20,0.458333333333333,"71","79","experimento","13","982126057845067","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp79_cam1_2020-1-20","UCR-MPI_exp79_cam3_2020-1-20","UCR-MPI_exp79_cam5_2020-1-20",NA,"2020","2020-71"
2020-01-20,0.413194444444444,"63","71","experimento","13","982126058484335","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp71_cam1_2020-1-20","UCR-MPI_exp71_cam3_2020-1-20","UCR-MPI_exp71_cam5_2020-1-20",NA,"2020","2020-63"
2020-01-20,0.478472222222222,"72","80","experimento","15","900200000206443","vuelo grupal/enmascarando busqueda","verde","0.0833333333333333",NA,"UCR-MPI_exp80_cam1_2020-1-20","UCR-MPI_exp80_cam3_2020-1-20","UCR-MPI_exp80_cam5_2020-1-20",NA,"2020","2020-72"
2020-01-20,0.478472222222222,"72","80","experimento","15","900200000206710","vuelo grupal/enmascarando busqueda","anaranjado","0.0833333333333333",NA,"UCR-MPI_exp80_cam1_2020-1-20","UCR-MPI_exp80_cam3_2020-1-20","UCR-MPI_exp80_cam5_2020-1-20",NA,"2020","2020-72"
2020-01-20,0.478472222222222,"72","80","experimento","15","982126058484259","vuelo grupal/enmascarando busqueda","rosado","0.0833333333333333",NA,"UCR-MPI_exp80_cam1_2020-1-20","UCR-MPI_exp80_cam3_2020-1-20","UCR-MPI_exp80_cam5_2020-1-20",NA,"2020","2020-72"
2020-01-20,0.482638888888889,"73","81","experimento","15","900200000206443","vuelo grupal/sin sonido","verde","0.0833333333333333",NA,"UCR-MPI_exp81_cam1_2020-1-20","UCR-MPI_exp81_cam3_2020-1-20","UCR-MPI_exp81_cam5_2020-1-20",NA,"2020","2020-73"
2020-01-20,0.482638888888889,"73","81","experimento","15","900200000206710","vuelo grupal/sin sonido","anaranjado","0.0833333333333333",NA,"UCR-MPI_exp81_cam1_2020-1-20","UCR-MPI_exp81_cam3_2020-1-20","UCR-MPI_exp81_cam5_2020-1-20",NA,"2020","2020-73"
2020-01-20,0.482638888888889,"73","81","experimento","15","982126058484259","vuelo grupal/sin sonido","rosado","0.0833333333333333",NA,"UCR-MPI_exp81_cam1_2020-1-20","UCR-MPI_exp81_cam3_2020-1-20","UCR-MPI_exp81_cam5_2020-1-20",NA,"2020","2020-73"
2020-01-20,0.397222222222222,"60","68","experimento","15","900200000206443","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp68_cam1_2020-1-20","UCR-MPI_exp68_cam3_2020-1-20","UCR-MPI_exp68_cam5_2020-1-20",NA,"2020","2020-60"
2020-01-20,0.402083333333333,"61","69","experimento","15","900200000206710","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp69_cam1_2020-1-20","UCR-MPI_exp69_cam3_2020-1-20","UCR-MPI_exp69_cam5_2020-1-20",NA,"2020","2020-61"
2020-01-20,0.400694444444444,"62","70","experimento","15","982126058484259","vuelo solo","no aplica","0.0833333333333333",NA,"UCR-MPI_exp70_cam1_2020-1-20","UCR-MPI_exp70_cam3_2020-1-20","UCR-MPI_exp70_cam5_2020-1-20",NA,"2020","2020-62"
2020-01-22,0.443055555555556,"83","85","experimento","40","900200000206430","vuelo grupal/enmascarando busqueda","naranja","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp85_cam1_2020-1-22","UCR-MPI_exp85_cam3_2020-1-22","UCR-MPI_exp85_cam5_2020-1-22","UCR-MPI_exp85_cam-backup_2020-1-22","2020","2020-83"
2020-01-22,0.443055555555556,"83","85","experimento","40","982126051278540","vuelo grupal/enmascarando busqueda","verde","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp85_cam1_2020-1-22","UCR-MPI_exp85_cam3_2020-1-22","UCR-MPI_exp85_cam5_2020-1-22","UCR-MPI_exp85_cam-backup_2020-1-22","2020","2020-83"
2020-01-22,0.443055555555556,"83","85","experimento","40","982126052945921","vuelo grupal/enmascarando busqueda","rosado","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp85_cam1_2020-1-22","UCR-MPI_exp85_cam3_2020-1-22","UCR-MPI_exp85_cam5_2020-1-22","UCR-MPI_exp85_cam-backup_2020-1-22","2020","2020-83"
2020-01-22,0.458333333333333,"84","86","experimento","40","900200000206430","vuelo grupal/sin sonido","naranja","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp86_cam1_2020-1-22","UCR-MPI_exp86_cam3_2020-1-22","UCR-MPI_exp86_cam5_2020-1-22","UCR-MPI_exp86_cam-backup_2020-1-22","2020","2020-84"
2020-01-22,0.458333333333333,"84","86","experimento","40","982126051278540","vuelo grupal/sin sonido","verde","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp86_cam1_2020-1-22","UCR-MPI_exp86_cam3_2020-1-22","UCR-MPI_exp86_cam5_2020-1-22","UCR-MPI_exp86_cam-backup_2020-1-22","2020","2020-84"
2020-01-22,0.458333333333333,"84","86","experimento","40","982126052945921","vuelo grupal/sin sonido","rosado","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp86_cam1_2020-1-22","UCR-MPI_exp86_cam3_2020-1-22","UCR-MPI_exp86_cam5_2020-1-22","UCR-MPI_exp86_cam-backup_2020-1-22","2020","2020-84"
2020-01-22,0.0694444444444444,"96","96","experimento","16-?-?","900200000206551","vuelo grupal/enmascarando busqueda","verde","0.0972222222222222",NA,"UCR-MPI_exp96_cam1_2020-1-22","UCR-MPI_exp96_cam3_2020-1-22","UCR-MPI_exp96_cam5_2020-1-22","UCR-MPI_exp96_cam-backup_2020-1-22","2020","2020-96"
2020-01-22,0.0694444444444444,"96","96","experimento","16-?-?","982000359237126","vuelo grupal/enmascarando busqueda","rosado","0.0972222222222222",NA,"UCR-MPI_exp96_cam1_2020-1-22","UCR-MPI_exp96_cam3_2020-1-22","UCR-MPI_exp96_cam5_2020-1-22","UCR-MPI_exp96_cam-backup_2020-1-22","2020","2020-96"
2020-01-22,0.0694444444444444,"96","96","experimento","16-?-?","982126057845060","vuelo grupal/enmascarando busqueda","anaranjado","0.0972222222222222",NA,"UCR-MPI_exp96_cam1_2020-1-22","UCR-MPI_exp96_cam3_2020-1-22","UCR-MPI_exp96_cam5_2020-1-22","UCR-MPI_exp96_cam-backup_2020-1-22","2020","2020-96"
2020-01-22,0.0729166666666667,"97","97","experimento","16-?-?","900200000206551","vuelo grupal/sin sonido","verde","0.0833333333333333",NA,"UCR-MPI_exp97_cam1_2020-1-22","UCR-MPI_exp97_cam3_2020-1-22","UCR-MPI_exp97_cam5_2020-1-22",NA,"2020","2020-97"
2020-01-22,0.0729166666666667,"97","97","experimento","16-?-?","982000359237126","vuelo grupal/sin sonido","rosado","0.0833333333333333",NA,"UCR-MPI_exp97_cam1_2020-1-22","UCR-MPI_exp97_cam3_2020-1-22","UCR-MPI_exp97_cam5_2020-1-22",NA,"2020","2020-97"
2020-01-22,0.0729166666666667,"97","97","experimento","16-?-?","982126057845060","vuelo grupal/sin sonido","anaranjado","0.0833333333333333",NA,"UCR-MPI_exp97_cam1_2020-1-22","UCR-MPI_exp97_cam3_2020-1-22","UCR-MPI_exp97_cam5_2020-1-22",NA,"2020","2020-97"
2020-01-22,0.484722222222222,"88","91","experimento","16-?-?","900200000206551","vuelo solo","no aplica","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp91_cam1_2020-1-22","UCR-MPI_exp91_cam3_2020-1-22","UCR-MPI_exp91_cam5_2020-1-22","UCR-MPI_exp91_cam-backup_2020-1-22","2020","2020-88"
2020-01-22,0.493055555555556,"90","93","experimento","16-?-?","982000359237126","vuelo solo","no aplica","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp93_cam1_2020-1-22","UCR-MPI_exp93_cam3_2020-1-22","UCR-MPI_exp93_cam5_2020-1-22","UCR-MPI_exp93_cam-backup_2020-1-22","2020","2020-90"
2020-01-22,0.488888888888889,"89","92","experimento","16-?-?","982126057845060","vuelo solo","no aplica","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp92_cam1_2020-1-22","UCR-MPI_exp92_cam3_2020-1-22","UCR-MPI_exp92_cam5_2020-1-22","UCR-MPI_exp92_cam-backup_2020-1-22","2020","2020-89"
2020-01-22,0.515972222222222,"92","95","experimento","18-A-B","900200000206691","vuelo grupal/enmascarando busqueda","verde","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp95_cam1_2020-1-22","UCR-MPI_exp95_cam3_2020-1-22","UCR-MPI_exp95_cam5_2020-1-22","UCR-MPI_exp95_cam-backup_2020-1-22","2020","2020-92"
2020-01-22,0.515972222222222,"92","95","experimento","18-A-B","982126058484254","vuelo grupal/enmascarando busqueda","rosado","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp95_cam1_2020-1-22","UCR-MPI_exp95_cam3_2020-1-22","UCR-MPI_exp95_cam5_2020-1-22","UCR-MPI_exp95_cam-backup_2020-1-22","2020","2020-92"
2020-01-22,0.515972222222222,"92","95","experimento","18-A-B","982126058484287","vuelo grupal/enmascarando busqueda","anaranjado","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp95_cam1_2020-1-22","UCR-MPI_exp95_cam3_2020-1-22","UCR-MPI_exp95_cam5_2020-1-22","UCR-MPI_exp95_cam-backup_2020-1-22","2020","2020-92"
2020-01-22,0.511111111111111,"91","94","experimento","18-A-B","900200000206691","vuelo grupal/sin sonido","verde","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp94_cam1_2020-1-22","UCR-MPI_exp94_cam3_2020-1-22","UCR-MPI_exp94_cam5_2020-1-22","UCR-MPI_exp94_cam-backup_2020-1-22","2020","2020-91"
2020-01-22,0.511111111111111,"91","94","experimento","18-A-B","982126058484254","vuelo grupal/sin sonido","rosado","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp94_cam1_2020-1-22","UCR-MPI_exp94_cam3_2020-1-22","UCR-MPI_exp94_cam5_2020-1-22","UCR-MPI_exp94_cam-backup_2020-1-22","2020","2020-91"
2020-01-22,0.511111111111111,"91","94","experimento","18-A-B","982126058484287","vuelo grupal/sin sonido","anaranjado","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp94_cam1_2020-1-22","UCR-MPI_exp94_cam3_2020-1-22","UCR-MPI_exp94_cam5_2020-1-22","UCR-MPI_exp94_cam-backup_2020-1-22","2020","2020-91"
2020-01-22,0.464583333333333,"85","87","experimento","18-A-B","900200000206691","vuelo solo","no aplica","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp87_cam1_2020-1-22","UCR-MPI_exp87_cam3_2020-1-22","UCR-MPI_exp87_cam5_2020-1-22","UCR-MPI_exp87_cam-backup_2020-1-22","2020","2020-85"
2020-01-22,0.470138888888889,"86","88","experimento","18-A-B","982126058484254","vuelo solo","no aplica","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp88_cam1_2020-1-22","UCR-MPI_exp88_cam3_2020-1-22","UCR-MPI_exp88_cam5_2020-1-22","UCR-MPI_exp88_cam-backup_2020-1-22","2020","2020-86"
2020-01-22,0.479166666666667,"87","90","experimento","18-A-B","982126058484287","vuelo solo","no aplica","0.0833333333333333","se uso cam 6 de backup","UCR-MPI_exp90_cam1_2020-1-22","UCR-MPI_exp90_cam3_2020-1-22","UCR-MPI_exp90_cam5_2020-1-22","UCR-MPI_exp90_cam-backup_2020-1-22","2020","2020-87"
