Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	score	class_fixed	class	org.sound.files
24788	Spectrogram 1	1	209.891586667	209.942586667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	68.8581	13354.800	42822.600	0.7378661	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24821	Spectrogram 1	1	213.960256667	214.011256667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	72.9268	13354.800	42822.600	0.8643698	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24834	Spectrogram 1	1	219.366266667	219.417266667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	78.3328	13354.800	42822.600	0.844476	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24816	Spectrogram 1	1	223.070936667	223.121936667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	82.0375	13354.800	42822.600	0.872743	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24878	Spectrogram 1	1	227.411606667	227.462606667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	86.3781	13354.800	42822.600	0.7805269	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24805	Spectrogram 1	1	232.457616667	232.508616667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	91.4242	13354.800	42822.600	0.8922173	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24879	Spectrogram 1	1	233.998956667	234.049956667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	92.9655	13354.800	42822.600	0.77941	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
49144	Spectrogram 1	1	236.570516856	236.611654289	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	95.5371	25349.300	38905.667				
24864	Spectrogram 1	1	237.852296667	237.903296667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	96.8188	13354.800	42822.600	0.8027331	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24819	Spectrogram 1	1	243.428266667	243.479266667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	102.3948	13354.800	42822.600	0.8670308	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
49145	Spectrogram 1	1	245.957564797	246.008986588	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	104.9241	14428.894	34763.444				
24851	Spectrogram 1	1	248.009666667	248.060666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	106.9762	13354.800	42822.600	0.8162325	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24789	Spectrogram 1	1	248.322266667	248.373266667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	107.2888	13354.800	42822.600	0.6182956	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24809	Spectrogram 1	1	252.393666667	252.444666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	111.3602	13354.800	42822.600	0.8878327	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24832	Spectrogram 1	1	256.494966667	256.545966667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	115.4615	13354.800	42822.600	0.8506669	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24900	Spectrogram 1	1	257.134366667	257.185366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	116.1009	13354.800	42822.600	0.7229363	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24927	Spectrogram 1	1	262.252366667	262.303366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	121.2189	13354.800	42822.600	0.6499007	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24823	Spectrogram 1	1	262.486366667	262.537366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	121.4529	13354.800	42822.600	0.8600205	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24857	Spectrogram 1	1	267.145666667	267.196666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	126.1122	13354.800	42822.600	0.810695	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24944	Spectrogram 1	1	267.332966667	267.383966667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	126.2995	13354.800	42822.600	0.5270282	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24928	Spectrogram 1	1	269.958366667	270.009366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	128.9249	13354.800	42822.600	0.6490789	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24856	Spectrogram 1	1	271.219666667	271.270666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	130.1862	13354.800	42822.600	0.811584	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24905	Spectrogram 1	1	271.637666667	271.688666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	130.6042	13354.800	42822.600	0.7075209	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24946	Spectrogram 1	1	272.609666667	272.660666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	131.5762	13354.800	42822.600	0.5141711	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24899	Spectrogram 1	1	275.379066667	275.430066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	134.3456	13354.800	42822.600	0.7246542	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24882	Spectrogram 1	1	276.649066667	276.700066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	135.6156	13354.800	42822.600	0.7770774	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24852	Spectrogram 1	1	279.513666667	279.564666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	138.4802	13354.800	42822.600	0.8161259	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24934	Spectrogram 1	1	281.177666667	281.228666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	140.1442	13354.800	42822.600	0.6250387	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24926	Spectrogram 1	1	283.569066667	283.620066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	142.5356	13354.800	42822.600	0.6547863	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24870	Spectrogram 1	1	286.585666667	286.636666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	145.5522	13354.800	42822.600	0.7895587	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24904	Spectrogram 1	1	287.293666667	287.344666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	146.2602	13354.800	42822.600	0.7138495	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24933	Spectrogram 1	1	287.875666667	287.926666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	146.8422	13354.800	42822.600	0.6257773	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24853	Spectrogram 1	1	288.451666667	288.502666667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	147.4182	13354.800	42822.600	0.8145456	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24917	Spectrogram 1	1	292.226366667	292.277366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	151.1929	13354.800	42822.600	0.6795724	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24932	Spectrogram 1	1	294.960366667	295.011366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	153.9269	13354.800	42822.600	0.6283898	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24924	Spectrogram 1	1	295.410366667	295.461366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	154.3769	13354.800	42822.600	0.6641761	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24822	Spectrogram 1	1	297.131766667	297.182766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	156.0983	13354.800	42822.600	0.862875	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24893	Spectrogram 1	1	300.591766667	300.642766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	159.5583	13354.800	42822.600	0.7476669	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24943	Spectrogram 1	1	300.916366667	300.967366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	159.8829	13354.800	42822.600	0.5548874	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24862	Spectrogram 1	1	302.297066667	302.348066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	161.2636	13354.800	42822.600	0.8056387	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24942	Spectrogram 1	1	302.359766667	302.410766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	161.3263	13354.800	42822.600	0.5763586	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24922	Spectrogram 1	1	303.279066667	303.330066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	162.2456	13354.800	42822.600	0.6655419	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24884	Spectrogram 1	1	305.753766667	305.804766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	164.7203	13354.800	42822.600	0.76879	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24940	Spectrogram 1	1	307.913066667	307.964066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	166.8796	13354.800	42822.600	0.5914103	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24865	Spectrogram 1	1	308.033766667	308.084766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	167.0003	13354.800	42822.600	0.7977541	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24869	Spectrogram 1	1	309.274366667	309.325366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	168.2409	13354.800	42822.600	0.7944491	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24825	Spectrogram 1	1	309.838366667	309.889366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	168.8049	13354.800	42822.600	0.8589856	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24871	Spectrogram 1	1	310.138366667	310.189366667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	169.1049	13354.800	42822.600	0.7883244	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24831	Spectrogram 1	1	311.227766667	311.278766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	170.1943	13354.800	42822.600	0.8550666	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24923	Spectrogram 1	1	313.155066667	313.206066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	172.1216	13354.800	42822.600	0.6643304	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24846	Spectrogram 1	1	314.354466667	314.405466667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	173.3210	13354.800	42822.600	0.8294288	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24897	Spectrogram 1	1	315.537066667	315.588066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	174.5036	13354.800	42822.600	0.7322813	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24902	Spectrogram 1	1	316.871066667	316.922066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	175.8376	13354.800	42822.600	0.7189591	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24873	Spectrogram 1	1	318.909066667	318.960066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	177.8756	13354.800	42822.600	0.7844709	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24935	Spectrogram 1	1	320.114466667	320.165466667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	179.0810	13354.800	42822.600	0.6238069	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24858	Spectrogram 1	1	320.187066667	320.238066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	179.1536	13354.800	42822.600	0.8090587	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24911	Spectrogram 1	1	323.476466667	323.527466667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	182.4430	13354.800	42822.600	0.6955985	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24861	Spectrogram 1	1	324.315066667	324.366066667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	183.2816	13354.800	42822.600	0.8067969	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24840	Spectrogram 1	1	324.874466667	324.925466667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	183.8410	13354.800	42822.600	0.8410695	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24844	Spectrogram 1	1	328.472466667	328.523466667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	187.4390	13354.800	42822.600	0.8351752	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24925	Spectrogram 1	1	331.789766667	331.840766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	190.7563	13354.800	42822.600	0.6572843	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24908	Spectrogram 1	1	333.365166667	333.416166667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	192.3317	13354.800	42822.600	0.7026533	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24877	Spectrogram 1	1	336.007766667	336.058766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	194.9743	13354.800	42822.600	0.7806897	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24790	Spectrogram 1	1	338.111766667	338.162766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	197.0783	13354.800	42822.600	0.6384183	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24903	Spectrogram 1	1	338.551166667	338.602166667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	197.5177	13354.800	42822.600	0.7167156	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24876	Spectrogram 1	1	339.139766667	339.190766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	198.1063	13354.800	42822.600	0.7810776	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24948	Spectrogram 1	1	341.401766667	341.452766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	200.3683	13354.800	42822.600	0.4890701	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24888	Spectrogram 1	1	341.669766667	341.720766667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	200.6363	13354.800	42822.600	0.7600765	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24883	Spectrogram 1	1	342.172466667	342.223466667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	201.1390	13354.800	42822.600	0.7702423	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
24868	Spectrogram 1	1	342.433166667	342.484166667	ch1MPI_2020-01-31_10-12-23_0000196.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_10-12-23_0000196.wav	201.3997	13354.800	42822.600	0.7944662	call	call	ch1MPI_2020-01-31_10-12-23_0000196.wav
